Y, X, caps_nmmb01, caps_nmmb02, caps_nmmb03, caps_nmmb04, caps_nmmb05, caps_nmmb_rad, core01_arw, core03_arw, core04_arw, core05_arw, core06_arw, core07_arw, core08_arw, core09_arw, core10_arw, s_phys_rad02_arw, s_phys_rad03_arw, s_phys_rad04_arw, s_phys_rad05_arw, s_phys_rad06_arw, s_phys_rad07_arw, s_phys_rad08_arw, s_phys_rad09_arw, s_phys_rad10_arw,,best value,,model1 rmse,,difference,,,,,,,,,, ,
3,43,1040.465221,1060.007778,859.6347323,1189.262558,246.9937378,841.1781293,1114.632262,1175.88532,816.3226078,1167.988879,1313.368235,1059.788167,775.7503835,2362.525726,336.2171917,1185.268558,675.4657421,996.9451043,622.6238386,490.4214387,604.6459613,904.9697033,1927.254082,618.8118454, ,246.9937378,,92.64903534,,154.3447024,,,,,,,,,,,
3,44,598.816988,476.0939496,1060.358734,1258.761443,658.6574566,1060.773833,1024.788414,1071.436572,1172.950752,2188.473258,1448.422545,823.7751658,284.1331994,2124.817771,390.387383,1236.444059,999.1167712,1850.138465,888.7413461,388.995168,433.3639801,574.1421899,1848.760457,753.137836, ,284.1331994,,36.4271158,,247.7060836,,,,,,,,,,,
3,45,747.5490335,411.8323462,431.2448067,2053.065689,667.1021743,503.142986,1014.849013,839.6477256,919.3256224,1211.571739,430.8922811,776.8463657,346.6765269,1212.793129,727.4619406,859.317722,1083.825033,829.1038622,116.8354721,273.8808301,900.3440151,280.452279,1332.023788,784.5971195, ,116.8354721,,74.40381795,,42.43165416,,,,,,,,,,,
3,46,310.7220734,630.6596339,503.8390875,2029.756869,534.3034637,797.2828418,1073.929234,732.3046725,587.1277203,1435.217141,102.8681071,715.7288983,485.0679028,655.9163281,743.8324448,405.1678035,623.4030264,1777.155405,53.54698074,158.8923959,1017.536585,171.8105615,744.3746014,309.0229124, ,53.54698074,,84.14218807,,-30.59520732,,,,,,,,,,,
3,47,158.7460111,925.0421972,737.6488637,1452.843603,372.3163575,1009.314516,1462.004606,1633.924132,545.8558559,2526.333475,40.01621475,2035.529219,774.5913761,1062.238237,251.2346225,597.3327381,457.8764432,2622.850648,35.75410488,75.52377355,849.0098618,161.3538601,633.6478987,139.3225518, ,35.75410488,,107.4391301,,-71.68502518,,,,,,,,,,,
3,48,195.5000114,1456.017004,704.3495654,817.4818416,332.5790738,1631.423326,904.5494416,1175.918234,1116.655721,3675.371002,290.3500815,3210.519376,1911.940558,1298.990558,235.0059484,884.2863337,542.3623465,2317.894801,253.7300944,269.0430573,2616.245138,1038.953174,784.4656312,348.9792735, ,195.5000114,,242.8610016,,-47.36099019,,,,,,,,,,,
3,49,530.491753,668.2824448,1530.103355,1443.445679,685.3975825,2484.505199,2509.84987,1584.841755,1177.818497,2652.829433,1386.842656,3053.507522,2573.251281,3291.880592,999.6351001,1119.016656,1160.966055,1916.013531,775.4756247,556.0063349,4144.005725,2275.673422,2621.018358,870.568995, ,530.491753,,322.2251569,,208.2665961,,,,,,,,,,,
3,50,671.6333847,795.406942,1340.533923,1040.833164,855.6629702,2108.337989,2938.331813,1379.023885,1048.532817,1966.260457,785.0376767,1757.777522,3676.988125,3616.305297,1332.507311,1224.948641,1131.085143,1776.821781,373.2621197,951.7223066,3878.348214,3088.545774,3412.646016,1328.823332, ,373.2621197,,361.7052286,,11.55689107,,,,,,,,,,,
3,51,851.3223048,1641.480979,1937.221852,1312.292001,1373.866903,938.3254415,2185.202676,1664.373303,1362.490211,2438.380899,1505.069894,600.5471292,1550.363828,3079.711025,2066.951496,1559.223463,1701.155828,2145.046413,1103.941738,1094.406967,2963.131762,2805.703664,2803.089814,1898.376148, ,600.5471292,,326.0714802,,274.475649,,,,,,,,,,,
3,52,777.7974029,1972.638382,1419.953566,1113.617227,822.0221744,952.3189382,1123.071291,1122.813,616.509658,1524.19924,1550.157312,1146.931203,1613.063038,2034.03534,1721.514237,1169.570669,1301.024305,1002.674595,860.414435,719.4730772,2216.567043,2489.194147,2726.033474,1439.61623, ,616.509658,,178.1632036,,438.3464544,,,,,,,,,,,
3,53,1215.334814,1164.740493,1303.503746,909.0844625,1193.847237,1302.584642,1091.312584,1883.355315,1823.577341,1467.455554,1714.625635,473.7231259,3016.192371,2199.205779,1752.20275,1372.059838,1894.477965,814.6193044,1375.753776,1403.550735,1452.710868,1705.252634,3564.612214,2025.130918, ,473.7231259,,310.9059616,,162.8171643,,,,,,,,,,,
3,54,1304.04449,1676.392779,2024.893207,1685.810827,1516.372837,853.126163,2620.838169,1703.945444,1421.543508,2281.788118,1516.083985,614.4674297,1770.983412,4521.760576,1629.562842,1585.918335,2162.300362,2323.997332,1557.80553,1004.862507,1929.668054,2007.957632,3923.198496,1524.268149, ,614.4674297,,539.5005097,,74.96692002,,,,,,,,,,,
3,55,872.5311537,1369.007426,2167.144445,1226.825928,942.2610429,884.7276729,2955.865093,1119.682174,1307.016332,2488.060073,1022.530782,1091.357381,1232.898502,3827.156369,1863.388953,1055.757058,1775.765525,1669.591507,1028.569067,964.1717258,1634.369254,1265.728687,4443.583967,1148.406336, ,872.5311537,,339.1925707,,533.338583,,,,,,,,,,,
3,56,1142.215124,1306.432794,2348.172244,1193.543509,1165.526411,928.7396804,2340.283429,1085.043654,1169.77993,2583.412151,1811.429399,937.583235,1165.30616,2437.458635,1166.161531,1301.160821,1186.837591,1533.299773,1241.833303,1057.165891,1389.904052,1129.765513,2109.25745,896.3310175, ,896.3310175,,718.5838238,,177.7471937,,,,,,,,,,,
3,57,936.1091867,1660.882446,1078.992586,1060.83154,989.0056244,1176.691819,1646.86024,1626.291514,1417.424879,1359.221564,1077.533901,1569.166961,1088.602555,2235.058665,838.8026228,1591.98139,1319.274745,1299.237946,949.2919467,972.0078189,2024.430917,1139.643804,1704.053375,872.947819, ,838.8026228,,144.5223852,,694.2802376,,,,,,,,,,,
3,58,336.4937535,991.4771153,397.6098704,728.2767859,955.0613105,789.7281395,1181.876549,1053.251701,352.1793542,656.4430761,354.1695987,1348.527363,684.4245292,1790.237867,419.6975547,1006.767212,401.7748264,596.3556973,350.1220814,330.4664059,1336.545354,850.1493615,1242.574116,329.2172836, ,329.2172836,,260.9973699,,68.21991363,,,,,,,,,,,
3,59,376.0053819,564.9512717,515.0404913,687.8819799,718.2669212,967.8649417,1455.383094,2203.304691,386.1869255,881.5134406,459.7342967,1120.623167,984.224106,1965.935611,450.2407199,1748.013151,504.9700133,888.1066002,358.1854333,343.8900444,1063.259141,989.6651608,1510.115227,363.8119294, ,343.8900444,,191.606102,,152.2839424,,,,,,,,,,,
3,60,554.1792057,306.9986238,620.4836823,1063.068019,651.6393138,1172.670974,1203.977609,1157.999088,206.1532568,494.4396025,472.9750572,861.4781899,1709.963554,1981.88246,540.3921752,858.8229371,374.711838,669.1334363,192.5089303,117.3019741,805.6495574,1247.875212,1101.682765,276.2067141, ,117.3019741,,381.4990515,,-264.1970774,,,,,,,,,,,
3,61,219.8270991,334.4566289,892.3872093,352.0240493,562.8659374,1354.476529,1042.315664,851.2163142,530.6184759,381.4404628,150.0607607,548.8192521,1438.663646,2175.042914,315.3202823,1196.231735,609.5286125,541.7015589,162.783313,117.1757439,530.1502707,1035.909421,1278.870455,299.9541004, ,117.1757439,,223.3993346,,-106.2235907,,,,,,,,,,,
3,62,666.1379405,624.9075413,1471.725623,1036.506758,696.9623824,1900.372627,1769.309018,1412.509345,471.388587,607.2084339,228.3323261,694.5217329,1824.005646,1897.414615,322.4349095,990.5069858,751.7116823,690.0677503,123.9635384,242.6755588,812.2533206,1467.54632,1268.393283,587.8641645, ,123.9635384,,78.80193621,,45.16160214,,,,,,,,,,,
3,63,679.9828916,819.6153141,876.705284,1576.790595,882.9508055,1316.946284,1389.064433,707.6602043,582.0301089,700.6164056,442.3912042,788.3478908,1649.731989,2454.427543,434.850664,391.8056491,713.6312899,1087.76773,295.5932757,124.7693752,731.4782626,1446.064601,1032.318671,875.3356623, ,124.7693752,,115.2237906,,9.545584519,,,,,,,,,,,
3,64,1021.284068,525.1854257,568.0800522,1200.304863,383.4079705,1419.647886,1812.230449,889.580102,874.2514458,585.7384543,883.6791319,917.1731333,704.7311242,1839.733127,267.8328751,444.0940685,615.9887255,921.8384172,598.5948129,147.0440309,470.5908815,856.393383,1273.007463,200.0478068, ,147.0440309,,144.0244482,,3.019582702,,,,,,,,,,,
3,65,978.764387,494.7944244,275.6478553,767.2176858,579.1192127,1352.704532,2032.895886,2188.265715,2216.32099,1380.799896,2446.54452,854.7587946,650.0769185,3045.119691,434.4720684,687.8167198,2085.61514,2175.197863,513.1305143,383.6381044,1137.276195,696.5992563,3096.843296,258.5196622, ,258.5196622,,156.4263952,,102.093267,,,,,,,,,,,
3,66,1212.663361,1189.861866,1250.071198,684.4386757,2342.194399,813.8888981,4345.664031,923.9532017,2931.23539,2099.374106,2002.097529,3367.091406,2370.972999,3915.146297,2258.884573,344.366047,2455.161793,2870.211452,370.4832356,507.4408376,3883.630432,2157.433704,3606.825012,1038.801899, ,344.366047,,133.1724842,,211.1935628,,,,,,,,,,,
4,0,95.9234721,82.11569697,104.7511494,81.58982322,108.0712571,89.79567973,23.44939326,49.96514833,8.469807072,12.88902564,19.17548969,8.307318669,38.87142578,18.3780307,20.52327217,39.10154527,7.15902675,9.499628446,13.86797198,2.984197927,13.38893841,34.14517969,11.25093799,21.51168122, ,2.984197927,,16.63431659,,-13.65011866,,,,,,,,,,,
4,1,88.96509042,87.49303409,88.61781236,83.06819709,102.1385256,92.76418279,7.007410132,34.5522482,3.243948714,5.621730821,27.11807138,3.524412683,15.18891231,16.67290485,18.18073888,24.84388216,8.048911347,4.436065477,16.85259991,3.020253998,6.706674413,15.06185486,9.665117094,21.83896605, ,3.020253998,,13.20793675,,-10.18768275,,,,,,,,,,,
4,2,84.59028781,84.48441082,94.03262302,81.25855159,94.76989677,90.55132749,9.569569729,23.07198476,14.9539698,17.05852955,15.7766945,7.540405732,18.57786561,17.62890292,16.8977561,14.14092458,52.06939794,15.74414761,16.18241603,3.614017166,8.354022789,11.20187443,11.05802974,14.06340403, ,3.614017166,,13.2323038,,-9.618286637,,,,,,,,,,,
4,3,86.94205374,90.53035073,98.22055892,94.58184287,99.53637898,85.00668373,9.699620461,20.76467761,25.7339988,11.19121259,16.60121748,6.817095845,16.40473951,20.2355072,10.34873528,21.37282673,62.06301648,9.120120583,12.67488396,4.814219894,9.509357569,14.49453371,10.28323594,9.964070009, ,4.814219894,,29.18622967,,-24.37200978,,,,,,,,,,,
4,4,92.79256037,94.06522193,105.1211036,94.95118453,99.63677455,98.82794627,6.2007989,15.71783298,7.403533785,7.646856339,14.63844286,4.45655619,13.78355216,17.16054235,9.333473183,13.85503078,13.67210107,4.848450213,11.73715981,3.227414245,9.114656007,9.500176432,10.66903043,9.737645233, ,3.227414245,,20.81695476,,-17.58954051,,,,,,,,,,,
4,5,84.04639371,97.79830565,87.80592064,88.35348146,96.82912611,86.88224897,6.452509094,14.07751837,8.737507212,5.160763041,12.78918901,5.028183309,8.195075364,8.693043795,8.209388977,13.3252691,5.467245413,5.090338455,9.552729056,2.35159589,14.20951616,6.805692363,7.248307901,5.983017001, ,2.35159589,,12.17595206,,-9.824356171,,,,,,,,,,,
4,6,71.94213209,75.0870099,81.89159635,69.00402149,79.73984957,74.53853093,4.424432767,10.98236286,6.034943639,4.571238358,12.04230583,5.357602018,6.813894331,10.62305914,8.013767355,8.162124435,7.553151435,5.08023079,7.242057893,4.580645826,5.797360259,6.619972222,6.036998997,5.423573149, ,4.424432767,,8.195104958,,-3.770672191,,,,,,,,,,,
4,7,70.83731751,73.52728431,85.98679922,72.34048224,78.00388328,67.18774483,4.043880106,8.496172924,3.199913853,5.215607852,12.98275939,11.39578772,4.494266876,7.2107419,10.25275242,10.11810711,7.753522974,5.117752398,8.265380198,3.673875003,4.328098206,3.281371987,5.46878012,5.883981665, ,3.199913853,,10.86736175,,-7.667447898,,,,,,,,,,,
4,8,71.28696273,68.96888234,83.07086466,67.63362757,80.14679483,69.49654352,2.190970533,8.812496537,3.455890084,4.402083381,9.351595289,5.96075616,1.884884463,11.10930559,8.723773019,5.58270186,4.623946092,2.866466429,6.837780432,2.679614157,3.164444599,2.236926023,4.175668141,4.005178376, ,1.884884463,,8.85521049,,-6.970326027,,,,,,,,,,,
4,9,60.40004406,57.66458813,75.45711504,60.08059313,72.74189844,62.69926236,1.795898004,6.08653448,4.314340794,1.993486723,9.768057921,3.930134212,1.552127027,15.76499872,6.697655241,4.397046699,4.2551207,2.925934952,5.230400983,1.773249247,2.766554848,1.757801777,5.657049123,2.700403063, ,1.552127027,,5.44026829,,-3.888141263,,,,,,,,,,,
4,10,58.00097941,60.00123105,63.13894796,59.24020857,60.99110137,59.04112052,1.30644095,7.38258697,5.118746449,2.374259484,9.903879191,3.380396501,2.184673991,23.07848413,5.752173772,3.01783359,6.818831682,2.543337387,6.509599191,2.360799801,4.08090422,1.983823012,4.851628656,2.605064337, ,1.30644095,,3.023164387,,-1.716723437,,,,,,,,,,,
4,11,52.32267015,58.09231783,61.51524625,56.58103804,61.99295575,51.74656037,1.635353532,5.483107969,3.581143136,2.853558866,4.859295536,2.545803977,2.665571239,13.38995404,6.057734262,1.750993128,6.118417855,2.40963159,4.078134935,1.982742288,1.834208497,3.201086813,2.489644487,2.905701344, ,1.635353532,,1.801740984,,-0.166387452,,,,,,,,,,,
4,12,53.06439484,57.25938701,58.1175753,56.20018792,62.59707661,57.00576934,1.686986021,9.374324752,3.292426581,4.600903322,3.913531368,5.859719723,8.68194896,15.20016904,8.893180843,2.332373733,5.115382208,5.937601901,3.024766379,0.744219768,0.792171016,2.0089272,2.711512338,3.368261202, ,0.744219768,,1.457772373,,-0.713552605,,,,,,,,,,,
4,13,42.14945703,43.64621164,43.73695644,43.69590108,44.72680736,46.09398826,1.39152141,7.217854007,4.521535272,6.341465262,14.06020352,6.004172984,9.825604916,21.91184866,7.354783856,4.034879671,1.585615646,3.503496346,2.268492402,2.35245562,1.322857369,3.550963212,2.882007187,3.231983103, ,1.322857369,,2.77062888,,-1.447771511,,,,,,,,,,,
4,14,19.3415083,20.51664645,21.78920586,20.81497107,18.79142901,22.44551059,0.411989688,4.615853916,3.110412767,3.465447974,8.278787197,10.19184681,14.6368815,15.49326458,0.354073856,1.313434592,1.181234616,2.26441422,1.249996338,0.543917028,8.175252224,8.668525184,2.65519799,0.499256148, ,0.354073856,,4.107917639,,-3.753843784,,,,,,,,,,,
4,15,26.02215508,27.4606864,15.79760703,28.26865156,21.45217909,23.17984179,4.10077978,39.12614191,8.140134981,12.03158025,55.08486351,17.64494168,8.369619507,58.71958231,0.474659607,0.884100811,12.72726246,5.167382878,8.481404812,1.453998153,1.648324735,9.938240351,12.44580511,0.52388818, ,0.474659607,,4.022493366,,-3.547833759,,,,,,,,,,,
4,16,19.10833856,18.92500129,33.44840472,101.7383172,13.97280921,25.23684546,2.97960544,82.39476826,20.36217552,15.38687007,31.73854447,2.66563168,7.616650796,66.76790978,2.478550639,17.07737018,5.303389883,10.27559457,6.324182317,0.947900681,1.405704138,5.869290872,32.92713344,2.091631626, ,0.947900681,,1.602615285,,-0.654714603,,,,,,,,,,,
4,17,46.76750394,39.57370241,43.94967763,28.75538899,54.61602284,25.92831464,1.478206479,41.19583651,14.20792271,19.70031019,20.95470375,4.884773713,20.89565904,61.15630589,4.369761474,8.384114482,7.019741981,14.78545473,2.1941497,6.61555497,4.872021134,9.626998213,24.53051352,4.70372865, ,1.478206479,,1.560897815,,-0.082691337,,,,,,,,,,,
4,18,13.2750779,17.81701846,11.15097975,15.53942496,14.57461942,17.48437422,5.021390688,13.36679963,13.57113642,26.73790589,20.82073404,6.122887072,24.81147231,62.05472151,2.906356525,1.295095794,15.16777723,22.91834984,1.81025374,10.58209037,5.427798682,12.90045121,10.45174815,3.598228605, ,1.295095794,,10.96956843,,-9.674472639,,,,,,,,,,,
4,19,14.60990724,19.93026401,46.24708606,76.25054085,28.12265808,26.88399162,9.229196426,37.89858099,43.04724411,54.27511507,23.619263,9.089630375,17.53685638,42.34522487,9.387364243,5.351578024,12.46933824,23.45854914,4.962277593,17.72634409,9.427030099,11.40308948,10.29002167,10.15530552, ,4.962277593,,93.16905853,,-88.20678093,,,,,,,,,,,
4,20,246.8382786,234.7772735,637.1930014,428.074041,357.925589,430.5858914,238.0703959,190.24636,251.7756026,272.6595344,127.8347322,193.7108864,200.2799204,867.6985756,147.4098688,96.16806903,301.7265404,138.8157424,119.9173891,224.1658612,127.9701039,158.9171142,290.7973439,134.9630688, ,96.16806903,,270.4018561,,-174.2337871,,,,,,,,,,,
4,21,247.5732375,351.4874682,179.1187162,316.5474899,199.0271435,482.4849236,352.6220614,486.076073,754.881966,388.7651769,800.0307889,288.2289491,301.5111247,1174.835927,593.9320888,138.5601053,472.0661462,475.4733126,385.9878965,309.5707901,498.8345345,243.0570578,884.4226617,502.5092211, ,138.5601053,,331.3281908,,-192.7680855,,,,,,,,,,,
4,22,1034.904254,247.9422726,631.6190929,905.7928547,187.1771334,209.0564939,359.9334349,605.4519397,753.9708541,269.7523652,567.1135941,637.0998352,562.604483,2371.206444,233.3209818,439.752358,297.6602035,175.2261634,317.4305436,417.6871038,331.1404292,481.3376248,2690.817905,278.8954703, ,175.2261634,,260.0624004,,-84.83623707,,,,,,,,,,,
4,23,740.0508265,886.1913381,1812.328127,1238.628482,760.4080391,1498.658066,728.7453301,983.2238204,474.5183591,374.9259927,523.7264926,926.0336534,551.3223176,1646.829523,574.5120212,1086.964632,712.2930544,263.7694964,1115.464388,738.1877873,765.7784215,1305.634496,2243.165446,706.5420488, ,263.7694964,,281.1429116,,-17.3734152,,,,,,,,,,,
4,24,668.8585634,571.8833055,478.2907066,412.0430075,837.9151491,975.677275,1352.408978,687.2156271,1125.13759,501.4625162,655.1289949,2085.824712,560.0749323,2470.094117,2172.328193,980.3297404,1574.815756,1148.831492,696.7129316,2088.282802,781.7701681,1705.381063,1357.597407,2015.966223, ,412.0430075,,413.5581615,,-1.515154033,,,,,,,,,,,
4,25,158.0811463,501.6579581,233.8480875,315.9425556,380.9978089,356.5510192,866.7288294,493.586914,1284.983394,803.5178125,759.1335206,747.1329008,930.3850457,993.3508947,625.3655598,657.5935047,924.3814148,1989.63844,888.6331809,1597.60926,741.4440456,1446.664879,794.7054748,1172.55273, ,158.0811463,,329.0155995,,-170.9344532,,,,,,,,,,,
4,26,258.7153275,200.9768936,427.31712,555.7341046,239.941409,202.9156614,863.015105,303.5530715,201.5767096,662.8080324,248.0827182,89.92007787,456.383944,377.5699614,246.7864033,214.0043391,239.1542638,668.9490514,232.3257411,409.4059271,131.8050739,436.7033406,204.0136356,922.8596647, ,89.92007787,,340.7794093,,-250.8593314,,,,,,,,,,,
4,27,753.5446334,359.9816077,540.1681802,494.6631349,461.212701,339.9910013,278.6133404,262.2990562,215.3634718,317.0881209,312.1785767,105.2910175,403.8139423,273.7359928,182.1707967,258.3975498,240.9541282,225.2473754,244.1594424,319.0350107,194.5355446,378.4070923,312.6012672,208.2845545, ,105.2910175,,422.1895309,,-316.8985134,,,,,,,,,,,
4,28,750.4373179,411.6917611,697.7904348,538.4902873,535.9680641,699.6217768,337.5951201,389.4641666,271.219386,258.3352405,554.1856771,227.7184131,686.7528148,460.8859527,293.1667912,332.9734269,263.3443976,351.213035,375.8565415,421.4260303,286.4293999,534.6077044,320.3534792,296.6703047, ,227.7184131,,460.9230238,,-233.2046107,,,,,,,,,,,
4,29,1907.552887,927.2405483,1838.357414,1701.351851,2166.423553,1183.098377,492.3547368,883.8336948,464.1233815,1024.629271,832.6435312,491.1698709,1126.957114,1296.569834,678.0061398,546.9626139,542.2161282,838.8960164,687.3666827,632.8412775,481.1089341,830.4547286,1031.781304,502.6774271, ,464.1233815,,1136.52918,,-672.4057982,,,,,,,,,,,
4,30,1526.276623,1253.726778,1915.312779,1910.774575,2436.699273,1820.957401,2153.742488,1755.153744,1072.124753,1301.03651,1486.665241,1139.338264,1935.076579,2722.891813,1381.300197,1456.763193,1450.594697,1310.292158,1077.380866,1305.647297,1440.034019,1722.934441,2415.553138,1375.980305, ,1072.124753,,1096.828463,,-24.70371072,,,,,,,,,,,
4,31,1293.926501,1255.80764,1363.510489,1372.242894,1433.494104,974.399582,1665.769576,3003.034515,558.8780427,1208.444978,3288.260627,1487.043206,2096.572441,1657.027089,1237.239453,2431.618909,908.6121809,1366.16158,1347.070039,537.1032564,1199.562879,1271.265328,1160.804715,872.8062687, ,537.1032564,,476.4527784,,60.65047806,,,,,,,,,,,
4,32,1052.160077,1115.648752,1125.876667,1104.549411,1127.434349,1079.884641,1247.969551,988.7924757,939.048238,1404.116334,1116.550704,1051.580899,1574.943958,1042.938583,1061.122339,1004.182979,1037.924495,1205.620382,1022.476445,1014.26321,1173.167696,1500.627195,1084.102414,1057.444958, ,939.048238,,868.4345303,,70.61370771,,,,,,,,,,,
4,33,1099.209944,1106.94618,1132.190571,1126.59315,1122.601871,1092.599246,1137.837644,1252.568442,740.9643252,990.4408632,1157.685264,1146.590605,724.4436086,1202.903743,950.6275121,1170.396758,878.5801787,1041.42572,1184.46365,766.069374,1237.426201,969.1281012,1239.454202,1001.020663, ,724.4436086,,1991.990897,,-1267.547288,,,,,,,,,,,
4,34,349.7835105,425.8765275,336.9098928,337.2542315,337.5568594,334.1305788,357.6707218,432.5970006,326.1326283,280.2489214,353.3676325,354.7500264,931.3675798,345.1594249,379.6624359,303.1976366,357.661886,347.3460134,343.4918502,316.0931763,381.8627185,330.1406204,370.5561161,311.8791656, ,280.2489214,,862.6402108,,-582.3912894,,,,,,,,,,,
4,35,293.3752146,311.7418009,306.8076193,302.6014207,281.9811684,276.472904,245.4049132,241.460023,255.7266186,246.3662151,207.7031219,239.3322788,862.5953158,234.1513379,255.2081395,396.8720515,305.9595508,292.6676414,241.7813535,299.400574,340.6032982,415.3440813,272.9167244,367.1593659, ,207.7031219,,673.2577763,,-465.5546544,,,,,,,,,,,
4,36,173.2084306,180.6059362,332.1676548,252.6513784,740.6881821,325.8771995,517.5566943,1589.344463,161.1134076,187.2239537,1117.21054,154.9754589,910.6346296,202.7135161,832.5501653,874.9277113,195.2806357,165.8855541,893.4461931,187.6654115,186.4141504,955.5729197,190.7534366,705.3474405, ,154.9754589,,749.6626352,,-594.6871763,,,,,,,,,,,
4,37,150.4583613,199.0332372,148.6299753,143.7588653,275.280009,193.6955407,208.4962786,708.9450378,131.1073034,288.6567719,186.3423815,165.4110059,540.5219507,176.8594526,570.0697085,672.8359646,163.7292353,225.8409052,310.4464326,144.5279788,148.9282545,355.6787107,142.4162698,232.250296, ,131.1073034,,597.8645332,,-466.7572298,,,,,,,,,,,
4,38,135.8218585,378.496605,137.1331087,132.4784316,165.622516,121.3013341,399.5616974,402.5624313,670.7186648,148.8498964,151.0268326,233.4914014,170.78413,474.6911163,410.6611358,610.2675738,587.9452728,221.3069281,155.3716899,174.5386685,223.1751794,165.4212765,184.3030283,150.2944854, ,121.3013341,,176.4479562,,-55.1466221,,,,,,,,,,,
4,39,157.9478421,84.82409418,312.0549744,355.4925706,124.8523834,198.5608097,179.7731294,546.9410875,103.1863495,144.0395436,272.8371075,432.2035381,153.4557006,237.2877445,83.70778613,394.5506243,190.6119777,227.9497939,119.8841941,181.4892467,671.6217704,90.74693571,117.4498516,64.6018808, ,64.6018808,,702.0182334,,-637.4163526,,,,,,,,,,,
4,40,616.2500857,210.2497782,623.9013811,297.9741837,209.2792373,256.3084945,174.7617795,381.7543385,41.92377175,340.884445,382.6830358,148.0088461,1298.129389,450.6045612,334.5990511,200.7901253,51.68632427,394.801551,184.312593,128.9851935,125.118437,201.8612937,361.461829,204.3920462, ,41.92377175,,1156.089385,,-1114.165613,,,,,,,,,,,
4,41,746.1922292,338.4126895,213.4760436,237.3275037,139.9536679,171.6064397,662.6761265,313.2613049,94.11056103,509.2278096,351.2100061,237.6797777,948.7014531,274.555641,842.3786263,144.2959785,44.49930067,481.8438619,127.6959214,146.1656537,220.0566361,111.4178735,220.7825935,229.1304363, ,44.49930067,,556.11111,,-511.6118093,,,,,,,,,,,
4,42,274.3382259,441.1259943,92.67264706,420.3107993,91.34607955,141.5109779,707.027023,330.6302521,95.24725832,815.7962615,48.97049045,508.3994493,236.49048,251.0992783,500.5974431,138.8576961,94.86532619,757.3162292,92.492744,228.7782933,394.8177308,220.1626235,234.6706091,369.0052147, ,48.97049045,,176.1549118,,-127.1844214,,,,,,,,,,,
4,43,665.8560637,564.7699582,300.250451,1313.066736,185.5134711,564.3816485,701.2035708,924.3813669,623.8335013,1396.42992,517.0347023,411.5469076,965.2855372,1135.210191,752.4716831,788.9046763,665.9406499,1436.794074,168.0564408,613.7933164,559.6851545,755.7594652,686.9840804,452.6039763, ,168.0564408,,82.89953759,,85.15690325,,,,,,,,,,,
4,44,1450.861018,1349.589179,441.4511094,2004.768004,301.9773991,1341.47323,1558.399412,2364.321016,1476.628911,1573.45094,1791.36574,1045.241129,1605.086245,2741.416358,1316.277607,1330.469278,1503.316935,1421.069934,1355.02025,1500.916456,1653.513455,1782.209724,2411.093804,914.6388723, ,301.9773991,,68.11340115,,233.863998,,,,,,,,,,,
4,45,802.0109639,1160.286606,1147.701657,1363.429059,593.8479603,1843.585426,1764.699427,3755.264685,659.6841393,2389.744228,3596.299431,2155.486205,1646.849598,2169.2187,1384.092171,2199.367066,798.025992,2414.249795,2573.643622,1059.827992,2369.320353,2515.51194,1698.580493,1726.759993, ,593.8479603,,111.0929369,,482.7550235,,,,,,,,,,,
4,46,521.4360192,352.2504554,524.1430938,881.4405071,1075.70083,907.5268291,2097.830139,2214.43279,767.3709446,3342.611179,1052.294877,2526.627476,1762.5211,2399.743196,1102.05739,1489.022498,561.7287093,3806.0675,941.3696058,860.9817709,2515.724512,1571.056795,1751.905225,1930.6554, ,352.2504554,,60.0179422,,292.2325132,,,,,,,,,,,
4,47,143.9189536,712.8601302,562.6388564,1329.024988,623.4497968,537.9748814,2652.615828,2047.718491,896.6132195,4827.873961,428.4083535,1993.764028,1370.898042,3669.028427,529.3211286,509.2746803,689.2094615,5488.243435,236.6472035,804.748153,2713.314737,1067.733425,2975.456342,1224.228737, ,143.9189536,,41.56845169,,102.350502,,,,,,,,,,,
4,48,129.6825174,644.0839544,778.6451109,1511.080724,275.0196388,420.9348808,3269.038268,452.9813632,1005.212262,4598.71677,552.3816708,723.9979213,795.9228135,5155.606022,400.5479037,127.0646981,1059.326044,4874.236214,86.12475689,551.2460942,2781.089858,471.9370721,3919.924392,488.8595572, ,86.12475689,,71.38593355,,14.73882334,,,,,,,,,,,
4,49,355.9735051,1323.229138,704.6107097,1424.474129,200.2862238,439.782999,2430.726206,675.5985291,1572.365331,5623.174325,433.7048007,334.3325579,823.181035,3582.58779,677.9773687,322.6086862,2330.182619,6572.690914,262.0993967,628.658183,2025.525461,671.9024373,3166.758934,445.274723, ,200.2862238,,131.2529072,,69.03331653,,,,,,,,,,,
4,50,658.3023482,744.4222533,1569.053799,1141.17628,690.4924744,464.0004018,2282.965766,1480.617763,1371.203559,4019.123448,913.3922462,258.9000359,1469.286331,3526.536588,574.3932161,838.0374693,3158.974562,4739.121525,723.0687688,977.5453823,935.3533873,1352.103694,3250.960636,426.7137214, ,258.9000359,,174.3485003,,84.55153558,,,,,,,,,,,
4,51,1006.568768,1011.247788,1394.954157,1123.412562,1184.318972,775.6700759,3046.209139,1171.056369,766.6011136,3456.850935,947.3561808,653.9122206,1659.126079,3286.318207,1293.916039,1618.311941,3622.182814,3414.080372,1531.692241,2053.903137,846.3272723,1901.798547,3332.401591,1237.42702, ,653.9122206,,508.2317299,,145.6804908,,,,,,,,,,,
